% Query:
% SELECT d.name, li.name, ev2.evalue as build_CPU, ev3.evalue as build_mem, ev.evalue as run_CPU, ev4.evalue as run_mem, ev1.evalue as pred_acc
% FROM
% dataset d,
% experiment e,
% learner_application la,
% learner_implementation li,
% evaluation ev,
% evaluation ev1,
% evaluation ev2,
% evaluation ev3,
% evaluation ev4
% WHERE d.did = 183 and
% d.did = e.did and la.laid = e.laid and la.liid = li.liid and
% e.eid = ev.eid and ev2.eid = e.eid and ev3.eid = e.eid and ev4.eid = e.eid and ev2.emiid = 1 and ev3.emiid = 2 and ev4.emiid = 4 and ev.emiid = 3 and ev1.emiid = 6 and e.eid = ev1.eid

@relation query

@attribute name {adult}
@attribute name {weka.ThresholdSelector,weka.DecisionStump,weka.SMO,weka.MultilayerPerceptron,weka.MultiBoostAB,weka.ConjunctiveRule,weka.Stacking,weka.J48,weka.ADTree,weka.PART,weka.RBFNetwork,weka.ZeroR,weka.SimpleLogistic,weka.Logistic,weka.StackingC,weka.AttributeSelectedClassifier,weka.MultiClassClassifier,weka.NaiveBayes,weka.FilteredClassifier,weka.MultiScheme,weka.NaiveBayesUpdateable,weka.Ridor,weka.Vote,weka.HyperPipes,weka.NBTree,weka.CVParameterSelection,weka.LogitBoost,weka.Bagging,weka.IBk,weka.NaiveBayesSimple,weka.IB1,weka.OneR,weka.VFI,weka.RacedIncrementalLogitBoost,weka.RandomForest,weka.RandomTree,weka.REPTree,weka.JRip,weka.AdaBoostM1,weka.OrdinalClassClassifier}
@attribute build_CPU numeric
@attribute build_mem numeric
@attribute run_CPU numeric
@attribute run_mem numeric
@attribute pred_acc numeric

@data
adult,weka.MultilayerPerceptron,5806.01,2.89526e+08,57595.4,8.36637e+08,0.848389
adult,weka.MultilayerPerceptron,3936.4,2.89634e+08,39414.2,7.28092e+08,0.850784
adult,weka.MultilayerPerceptron,7427.32,3.03229e+08,74692.8,7.67419e+08,0.84458
adult,weka.MultilayerPerceptron,5729.17,2.89649e+08,57614.8,7.91998e+08,0.850784
adult,weka.MultilayerPerceptron,8821.38,3.04079e+08,89280.4,7.92139e+08,0.850784
adult,weka.MultilayerPerceptron,5837.81,2.8966e+08,58467.4,8.10501e+08,0.850334
adult,weka.MultilayerPerceptron,5126.2,2.89356e+08,51532.1,8.21977e+08,0.850702
adult,weka.MultilayerPerceptron,5641.38,2.90009e+08,56599.3,7.92822e+08,0.84716
adult,weka.MultilayerPerceptron,9328.18,3.02255e+08,92354,8.23876e+08,0.850272
adult,weka.MultilayerPerceptron,5181.54,2.91137e+08,51671.3,7.95772e+08,0.850334
adult,weka.MultilayerPerceptron,5164.88,2.89575e+08,51629.1,7.33843e+08,0.850334
adult,weka.MultilayerPerceptron,5179.78,2.90561e+08,52012.1,8.47825e+08,0.842799
adult,weka.MultilayerPerceptron,4991.77,2.8801e+08,49951.3,7.92201e+08,0.850334
adult,weka.MultilayerPerceptron,5826.06,3.01624e+08,58164.7,8.34434e+08,0.850334
adult,weka.MultilayerPerceptron,8522.46,5.62197e+08,85857.5,8.44301e+08,0.847918
adult,weka.MultilayerPerceptron,8566.44,5.73658e+08,85931.3,8.48808e+08,0.836063
adult,weka.MultilayerPerceptron,364.64,6.05413e+08,3498.07,9.04174e+08,0.848225
adult,weka.MultiBoostAB,4.45,3.29234e+07,43.1,1.40111e+08,0.820216
adult,weka.MultiBoostAB,5.01,3.42973e+07,46.84,1.49497e+08,0.820216
adult,weka.MultiBoostAB,4.77,3.29202e+07,45.09,1.40096e+08,0.820216
adult,weka.MultiBoostAB,5.18,3.29172e+07,49.06,1.4018e+08,0.820216
adult,weka.MultiBoostAB,4.6,3.29145e+07,43.91,1.46254e+08,0.820216
adult,weka.MultiBoostAB,5.11,3.29521e+07,48.45,1.40156e+08,0.820216
adult,weka.MultiBoostAB,4.55,3.29229e+07,44.25,1.46107e+08,0.820216
adult,weka.MultiBoostAB,4.5,3.29288e+07,43.26,1.40159e+08,0.820216
adult,weka.ConjunctiveRule,14.28,3.44278e+07,109.94,1.43758e+08,0.760718
adult,weka.ConjunctiveRule,14.78,3.5698e+07,121.65,1.44001e+08,0.760718
adult,weka.ConjunctiveRule,15.33,3.44495e+07,115.15,1.40494e+08,0.760718
adult,weka.ConjunctiveRule,12.68,3.46221e+07,96.83,1.43072e+08,0.760718
adult,weka.ConjunctiveRule,14.87,3.58281e+07,109.48,1.44497e+08,0.760718
adult,weka.ConjunctiveRule,12.18,3.4754e+07,101.96,1.38642e+08,0.760718
adult,weka.Stacking,0.53,8.80854e+06,7.44,1.37198e+08,0.760718
adult,weka.Stacking,0.65,8.80127e+06,8.93,1.35602e+08,0.760718
adult,weka.Stacking,0.6,8.80746e+06,7.98,1.35217e+08,0.760718
adult,weka.Stacking,0.59,8.80101e+06,8.02,1.33697e+08,0.760718
adult,weka.J48,8.62,6.8096e+07,87.19,2.19858e+08,0.851705
adult,weka.J48,7.85,6.809e+07,80.55,2.24909e+08,0.851705
adult,weka.J48,7.51,5.60079e+07,81.64,2.22636e+08,0.850498
adult,weka.J48,8.18,7.66762e+07,85.62,2.3757e+08,0.851439
adult,weka.J48,8.52,9.80845e+07,88.47,2.4347e+08,0.850047
adult,weka.J48,8.13,5.30464e+07,86.69,1.96088e+08,0.845133
adult,weka.J48,7.51,5.3067e+07,76.97,2.05189e+08,0.845133
adult,weka.J48,8.22,5.30635e+07,95.39,2.04607e+08,0.845133
adult,weka.J48,7.88,5.30277e+07,86.87,2.0014e+08,0.845133
adult,weka.J48,7.71,5.30697e+07,83.44,2.06973e+08,0.845133
adult,weka.J48,8.07,5.30608e+07,87.13,2.04493e+08,0.845133
adult,weka.J48,7.87,5.30586e+07,80.44,2.14312e+08,0.848614
adult,weka.J48,9.04,5.31134e+07,100.34,2.16094e+08,0.848614
adult,weka.J48,7.57,5.30741e+07,83.93,2.13577e+08,0.848614
adult,weka.J48,9.34,5.30527e+07,97.46,2.15464e+08,0.848614
adult,weka.J48,9.52,5.30933e+07,100.06,2.07886e+08,0.848614
adult,weka.J48,8.5,5.60202e+07,90,2.24056e+08,0.850498
adult,weka.J48,8.89,5.60059e+07,92.37,2.24096e+08,0.850498
adult,weka.J48,7.86,5.60031e+07,85.38,2.26177e+08,0.850498
adult,weka.J48,8.7,5.59928e+07,96.12,2.24478e+08,0.850498
adult,weka.J48,8.39,5.60121e+07,86.54,2.24471e+08,0.850498
adult,weka.J48,8.87,5.59556e+07,92.99,2.22776e+08,0.850498
adult,weka.J48,7.65,5.60155e+07,79.11,2.25137e+08,0.850498
adult,weka.J48,7.2,5.59769e+07,75.92,2.25748e+08,0.850498
adult,weka.J48,8.46,5.60244e+07,90.06,2.27858e+08,0.850498
adult,weka.J48,7.67,5.59979e+07,82.63,2.23872e+08,0.850498
adult,weka.J48,7.33,6.42382e+07,76.97,2.27142e+08,0.850764
adult,weka.J48,7.65,6.42302e+07,85.3,2.25931e+08,0.850764
adult,weka.J48,7.55,6.42421e+07,79.29,2.2e+08,0.850764
adult,weka.J48,7.33,7.66176e+07,80.16,2.33429e+08,0.851439
adult,weka.J48,7.54,9.00045e+07,83.88,2.41728e+08,0.850723
adult,weka.J48,8.12,9.0003e+07,88.72,2.41668e+08,0.850723
adult,weka.J48,8.4,9.00051e+07,90.74,2.38393e+08,0.850723
adult,weka.J48,7.96,9.00777e+07,80.43,2.32958e+08,0.850723
adult,weka.J48,7.5,9.00419e+07,78.87,2.40198e+08,0.850723
adult,weka.J48,7.58,8.99976e+07,80.15,2.39253e+08,0.850723
adult,weka.J48,8.28,9.80802e+07,87.09,2.42588e+08,0.850047
adult,weka.J48,8.85,1.00689e+08,88.36,2.63613e+08,0.847119
adult,weka.J48,9.06,1.01089e+08,97.94,2.60407e+08,0.847119
adult,weka.J48,8.61,9.93383e+07,86.67,2.63337e+08,0.847119
adult,weka.J48,9.72,1.03726e+08,101.02,3.37451e+08,0.834548
adult,weka.J48,9.82,1.02036e+08,103.22,3.40685e+08,0.834548
adult,weka.J48,11.53,1.02485e+08,121.8,3.40325e+08,0.834548
adult,weka.J48,9.68,1.02381e+08,104.36,3.36694e+08,0.834548
adult,weka.J48,10.48,1.02811e+08,108.19,3.38197e+08,0.834548
adult,weka.J48,10.35,1.02549e+08,109.66,3.38002e+08,0.834548
adult,weka.J48,10,1.02391e+08,105.07,3.40445e+08,0.834548
adult,weka.J48,12.64,1.0331e+08,131.45,3.40251e+08,0.834548
adult,weka.J48,9.56,1.02363e+08,103.33,3.38336e+08,0.834548
adult,weka.J48,9.23,4.78841e+07,66.58,1.88745e+08,0.851071
adult,weka.J48,4.51,4.28558e+07,44.44,1.59057e+08,0.851869
adult,weka.J48,4.2,4.27981e+07,41.57,1.54756e+08,0.851869
adult,weka.J48,4.11,4.27674e+07,41.38,1.48113e+08,0.851869
adult,weka.J48,4.08,4.29109e+07,41.11,1.57729e+08,0.851869
adult,weka.J48,4.26,4.2811e+07,43.43,1.48081e+08,0.851869
adult,weka.J48,4.7,4.24844e+07,46.89,1.47042e+08,0.851869
adult,weka.J48,3.91,3.74321e+07,36.11,1.44033e+08,0.852299
adult,weka.J48,4.6,3.74919e+07,42.75,1.50611e+08,0.852299
adult,weka.J48,3.69,3.74343e+07,35.24,1.50713e+08,0.852299
adult,weka.J48,4.92,3.68989e+07,41.32,1.59462e+08,0.851767
adult,weka.PART,202.36,8.97802e+07,1935.64,3.48421e+08,0.842983
adult,weka.StackingC,1.76,4.34091e+07,19.17,1.8646e+08,0.760718
adult,weka.StackingC,1.89,4.47149e+07,19.44,1.8979e+08,0.760718
adult,weka.MultiScheme,0.55,593104,5.42,1.24007e+08,0.760718
adult,weka.CVParameterSelection,0.22,91432,4.52,1.19468e+08,0.760718
adult,weka.LogitBoost,10.15,1.15268e+08,96.29,2.64728e+08,0.84282
adult,weka.Bagging,20.36,2.24275e+08,188.58,4.33966e+08,0.846034
adult,weka.Bagging,20.17,2.27093e+08,188.1,4.30153e+08,0.846259
adult,weka.RandomForest,9.45,1.88186e+08,116.44,5.63618e+08,0.819029
adult,weka.RandomForest,4.87,1.28352e+08,46.23,3.45088e+08,0.806212
adult,weka.RandomForest,5.82,1.26374e+08,45.11,3.4408e+08,0.802178
adult,weka.RandomForest,35.52,3.68438e+08,450.39,9.31402e+08,0.824843
adult,weka.RandomForest,32.82,3.27479e+08,465.36,9.36153e+08,0.825785
adult,weka.RandomForest,32.6,3.18581e+08,425.79,9.19765e+08,0.825744
adult,weka.RandomForest,36.21,3.25237e+08,467.76,9.18511e+08,0.823328
adult,weka.RandomForest,33.08,3.4369e+08,440.42,9.28636e+08,0.825539
adult,weka.RandomForest,33.76,3.3274e+08,437.92,9.41823e+08,0.824536
adult,weka.RandomTree,5.66,1.53337e+08,61.04,4.43684e+08,0.799046
adult,weka.REPTree,3.57,9.88474e+07,26.36,2.47157e+08,0.845072
adult,weka.REPTree,3.71,9.91269e+07,26.33,2.44203e+08,0.843721
adult,weka.JRip,30.79,3.27287e+08,616.78,7.0223e+08,0.828508
adult,weka.AdaBoostM1,4.89,3.28957e+07,47.85,1.42994e+08,0.828856
adult,weka.AdaBoostM1,4.7,3.42751e+07,45.15,1.37652e+08,0.828856
adult,weka.J48,3.11,2.37163e+07,28.02,1.38343e+08,0.85062
adult,weka.J48,3.89,2.86644e+07,38.57,1.37861e+08,0.852361
adult,weka.J48,7.2,5.12856e+07,75.15,2.22914e+08,0.849474
adult,weka.J48,5.82,3.32413e+07,54.63,1.49837e+08,0.853016
adult,weka.J48,7.83,4.8368e+07,77.34,2.13826e+08,0.848184
adult,weka.J48,7.53,4.55354e+07,71.3,1.64754e+08,0.851685
adult,weka.J48,8.95,3.68479e+07,106.41,1.44056e+08,0.850375
adult,weka.J48,7.47,3.84407e+07,70.17,1.52777e+08,0.853016
adult,weka.J48,4.92,3.6276e+07,51.51,1.37321e+08,0.847406
adult,weka.J48,5.94,5.27146e+07,57.99,2.24923e+08,0.84888
adult,weka.J48,3.67,2.90583e+07,34.36,1.42253e+08,0.851644
adult,weka.J48,7.51,3.52026e+07,76.1,1.42764e+08,0.849597
adult,weka.J48,3.03,2.25073e+07,31.26,1.43227e+08,0.851132
adult,weka.J48,4.45,2.4052e+07,38.87,1.37745e+08,0.852074
adult,weka.J48,3.41,2.99102e+07,34.21,1.27458e+08,0.850825
adult,weka.J48,11.23,1.07268e+08,101.63,3.40949e+08,0.852893
adult,weka.J48,5.73,3.57579e+07,59.31,1.55826e+08,0.835244
adult,weka.J48,9.63,4.35025e+07,97.95,1.92834e+08,0.85103
adult,weka.J48,5.23,3.69557e+07,50.33,1.42617e+08,0.852484
adult,weka.J48,2.67,2.55068e+07,24.36,1.32943e+08,0.850149
adult,weka.J48,6.46,3.37644e+07,61.21,1.48671e+08,0.851808
adult,weka.J48,6.36,3.54575e+07,60.55,1.5064e+08,0.852586
adult,weka.J48,6.95,4.51415e+07,66.13,1.70765e+08,0.848307
adult,weka.OneR,0.63,132480,6.55,1.16618e+08,0.796569
adult,weka.OneR,0.6,133120,6.23,1.1663e+08,0.796569
adult,weka.OneR,0.77,138424,7.32,1.16661e+08,0.796569
adult,weka.OneR,0.59,132208,6.25,1.16568e+08,0.796569
adult,weka.OneR,0.78,124032,7.53,1.16054e+08,0.796569
adult,weka.OneR,0.6,132992,6.11,1.16631e+08,0.796569
adult,weka.OneR,0.66,133184,7.03,1.16633e+08,0.796569
adult,weka.Bagging,105.45,3.13311e+08,1229.29,4.40166e+08,0.84757
adult,weka.Bagging,2.82,4.50869e+07,68.45,1.35028e+08,0.777446
adult,weka.Bagging,8.51,7.67223e+07,104.78,1.54678e+08,0.823983
adult,weka.Bagging,2587.18,4.75244e+08,29298.6,6.57308e+08,0.856804
adult,weka.Bagging,11.75,7.78822e+07,148.2,1.6125e+08,0.823922
adult,weka.Bagging,841.1,3.15388e+08,7670.52,5.07839e+08,0.845399
adult,weka.Bagging,42.88,3.07029e+08,425.6,4.94236e+08,0.848409
adult,weka.Bagging,161.19,3.12494e+08,1877.97,4.14154e+08,0.847488
adult,weka.Bagging,587.94,3.87765e+08,5364.91,6.18872e+08,0.853917
adult,weka.Bagging,3.45,3.74384e+07,55.52,1.56511e+08,0.824188
adult,weka.Bagging,2496.27,3.64053e+08,22947.5,4.36777e+08,0.822448
adult,weka.Bagging,4.29,5.53335e+07,59.64,1.57487e+08,0.824024
adult,weka.Bagging,0.86,3.98967e+07,51946.2,3.85832e+08,0.815098
adult,weka.Bagging,267.04,3.69478e+08,2876.93,5.31344e+08,0.847918
adult,weka.Bagging,0.76,3.83013e+07,8996.15,3.40321e+08,0.831211
adult,weka.Bagging,191.47,7.67079e+07,2145.28,2.33033e+08,0.844089
adult,weka.Bagging,1.65,3.14198e+07,22.11,1.30142e+08,0.251935
adult,weka.Bagging,2.64,3.1602e+07,25.03,1.42357e+08,0.82425
adult,weka.Bagging,2.21,7.64041e+07,28.8,1.40896e+08,0.253737
adult,weka.Bagging,230.23,1.07355e+08,2030.08,2.10857e+08,0.760718
adult,weka.Bagging,704.76,3.19699e+08,6527.05,3.96775e+08,0.820728
adult,weka.Bagging,11.14,7.71589e+07,143.33,1.68433e+08,0.823902
adult,weka.Bagging,2468.59,1.81268e+08,27068.2,9.50347e+08,0.818844
adult,weka.Bagging,290.15,9.35517e+07,2666.2,1.96875e+08,0.760718
adult,weka.Bagging,1584.02,3.6688e+08,14817.3,4.23296e+08,0.82341
adult,weka.Bagging,59.22,7.65167e+07,568.87,1.54984e+08,0.844765
adult,weka.Bagging,108.28,3.81086e+08,1019.75,5.21789e+08,0.848184
adult,weka.Bagging,4.3,7.66411e+07,62.36,1.48175e+08,0.824127
adult,weka.Bagging,1389.39,3.58268e+08,13674.8,4.17444e+08,0.823963
adult,weka.Bagging,3.75,7.68981e+07,46.41,1.4524e+08,0.254105
adult,weka.Bagging,88.59,3.57402e+08,916.6,6.38808e+08,0.850846
adult,weka.Bagging,3.64,5.97228e+07,83.31,1.39394e+08,0.77722
adult,weka.Bagging,215.98,8.66308e+07,1994.66,1.6368e+08,0.760718
adult,weka.Bagging,51.16,7.83691e+07,457.06,1.46843e+08,0.760718
adult,weka.Bagging,352.53,3.12391e+08,3498.96,4.38696e+08,0.844396
adult,weka.Bagging,1.63,7.25194e+07,21.74,1.40265e+08,0.760718
adult,weka.Bagging,0.7,3.45968e+06,7.41,1.19068e+08,0.796569
adult,weka.Bagging,15.02,7.64195e+07,147.11,1.36028e+08,0.796569
adult,weka.Bagging,9.9,7.64181e+07,97.86,1.38437e+08,0.796569
adult,weka.Bagging,0.91,3.14023e+07,13.09,1.23762e+08,0.266349
adult,weka.Bagging,7.22,3.15507e+07,73.25,1.28989e+08,0.760718
adult,weka.Bagging,262,2.6894e+08,2806.01,4.4919e+08,0.853528
adult,weka.Bagging,6.35,7.6576e+07,81.12,1.58792e+08,0.823942
adult,weka.Bagging,451.29,4.73433e+08,5360.4,7.65502e+08,0.847754
adult,weka.Bagging,689.16,3.29523e+08,8353.19,9.70609e+08,0.854244
adult,weka.Bagging,5.58,7.64578e+07,54.36,1.41906e+08,0.760718
adult,weka.Bagging,118.03,7.90854e+07,1066.11,1.61756e+08,0.760718
adult,weka.Bagging,424.78,1.0789e+08,4118.05,3.5127e+08,0.844191
adult,weka.Bagging,32.8,2.87961e+08,316.23,4.54894e+08,0.849064
adult,weka.Bagging,135.55,2.01733e+08,1278.81,4.10201e+08,0.853548
adult,weka.Bagging,370.42,2.14908e+08,3832.6,9.71777e+08,0.853896
adult,weka.Bagging,4.23,7.65814e+07,50.05,1.43922e+08,0.823963
adult,weka.Bagging,3.93,4.77608e+07,56.52,1.56656e+08,0.824065
adult,weka.Bagging,7.75,7.67325e+07,104.05,1.54013e+08,0.824086
adult,weka.Bagging,10.84,8.28899e+07,96.41,1.54336e+08,0.850825
adult,weka.Bagging,6.59,7.68048e+07,165.98,1.46414e+08,0.77722
adult,weka.Bagging,17.79,3.08141e+08,242.74,7.89292e+08,0.821342
adult,weka.Bagging,214.32,7.76729e+07,2180.69,3.41073e+08,0.84458
adult,weka.Bagging,13.37,7.63592e+07,128.63,1.41752e+08,0.760718
adult,weka.Bagging,16.62,1.94903e+08,156.43,4.12257e+08,0.845133
adult,weka.Bagging,291.29,1.83027e+08,2421.99,3.96953e+08,0.843352
adult,weka.Bagging,1.48,3.15685e+07,46.68,1.31149e+08,0.778244
adult,weka.Bagging,3.08,7.68264e+07,126.37,1.47986e+08,0.77894
adult,weka.Bagging,8.45,7.672e+07,121.73,1.66102e+08,0.824024
adult,weka.Bagging,19.15,7.65194e+07,187.51,1.43146e+08,0.760718
adult,weka.Bagging,51.88,7.8322e+07,515.18,2.09662e+08,0.844007
adult,weka.Bagging,637.17,3.49993e+08,5870.31,4.1036e+08,0.824127
adult,weka.Bagging,3771.26,3.62134e+08,77537.3,9.26481e+08,0.760718
adult,weka.Bagging,328.28,8.52902e+07,3152.69,3.63047e+08,0.844191
adult,weka.Bagging,2.49,7.63558e+07,30.4,1.45207e+08,0.760718
adult,weka.Bagging,5.11,7.66366e+07,68.37,1.49536e+08,0.824188
adult,weka.Bagging,247.42,3.95652e+08,2492.25,5.45678e+08,0.847672
adult,weka.Bagging,101.71,7.68844e+07,987.42,2.01152e+08,0.844335
adult,weka.Bagging,4.4,7.67013e+07,81.25,1.6669e+08,0.823861
adult,weka.Bagging,11.05,7.46496e+07,106.6,1.40452e+08,0.760718
adult,weka.Bagging,616.26,3.23606e+08,5771.01,9.8113e+08,0.854326
adult,weka.Bagging,7.99,7.64689e+07,78.11,1.4175e+08,0.760718
adult,weka.Bagging,2.4,5.54824e+07,24.78,1.33571e+08,0.273986
adult,weka.Bagging,1.95,1.98929e+07,15.57,1.31237e+08,0.796569
adult,weka.Bagging,780.15,3.49082e+08,7185.21,4.08032e+08,0.82515
adult,weka.Bagging,2,3.1408e+07,20.71,1.26398e+08,0.796569
adult,weka.Bagging,12.91,7.62714e+07,115.08,1.39255e+08,0.760718
adult,weka.Bagging,9.78,7.64151e+07,95.47,1.41395e+08,0.796569
adult,weka.Bagging,147.5,3.15228e+08,1796.98,4.40023e+08,0.847918
adult,weka.Bagging,338.28,3.33331e+08,3276.26,4.66032e+08,0.856906
adult,weka.Bagging,57.39,7.97525e+07,511.31,1.53348e+08,0.760718
adult,weka.Bagging,22.79,1.00562e+08,230.69,2.9352e+08,0.848798
adult,weka.Bagging,4.12,7.67935e+07,124.05,1.46452e+08,0.777609
adult,weka.Bagging,6.8,7.69892e+07,194.61,1.4902e+08,0.777343
adult,weka.Bagging,2.41,7.64261e+07,36.09,1.39905e+08,0.25906
adult,weka.Bagging,14.38,7.65376e+07,123.35,1.35853e+08,0.796569
adult,weka.Bagging,3385.61,4.24361e+08,30986.6,9.74362e+08,0.836718
adult,weka.Bagging,405.3,1.64604e+08,3944.31,3.64998e+08,0.844151
adult,weka.Bagging,4.46,4.53477e+07,59.18,1.57657e+08,0.824106
adult,weka.Bagging,3250.84,3.04681e+08,47810.8,9.50603e+08,0.830679
adult,weka.Bagging,0.97,4.47907e+07,58204.9,4.49588e+08,0.815466
adult,weka.Bagging,1,3.14009e+07,14.62,1.29946e+08,0.258036
adult,weka.Bagging,1.03,3.13834e+07,13.73,1.33492e+08,0.760718
adult,weka.Bagging,188.82,4.53659e+08,1906.57,9.44061e+08,0.848389
adult,weka.Bagging,416.3,1.16586e+08,4223.02,3.52059e+08,0.844028
adult,weka.Bagging,1350.96,3.52057e+08,12718.4,4.11279e+08,0.823513
adult,weka.Bagging,315.83,7.72608e+07,3048.4,3.4448e+08,0.844314
adult,weka.Bagging,83.69,9.91738e+07,698.65,1.89016e+08,0.760718
adult,weka.Bagging,339.73,2.08156e+08,2908.32,4.13888e+08,0.843475
adult,weka.Bagging,459.59,3.12506e+08,4583.33,4.66882e+08,0.843741
adult,weka.Bagging,327.32,7.99096e+07,3314.37,3.45196e+08,0.844273
adult,weka.Bagging,1.34,5.66253e+07,73179.4,4.58559e+08,0.813603
adult,weka.Bagging,1.52,3.14306e+07,22.77,1.33713e+08,0.274579
adult,weka.Bagging,119.22,3.12365e+08,1375.41,4.40001e+08,0.847426
adult,weka.Bagging,1609.91,4.43921e+08,15559.8,9.69328e+08,0.856292
adult,weka.Bagging,123.52,2.38772e+08,1138.4,3.97136e+08,0.824372
adult,weka.Bagging,527.11,3.10766e+08,5064.71,4.655e+08,0.844151
adult,weka.Bagging,5.96,7.13322e+07,57.6,1.32883e+08,0.796569
adult,weka.Bagging,4.79,7.66909e+07,85.92,1.66304e+08,0.824086
adult,weka.Bagging,7.35,7.67847e+07,97.09,1.51348e+08,0.823963
adult,weka.Bagging,2.29,3.15371e+07,31.6,1.35099e+08,0.823942
adult,weka.Bagging,17.67,7.64923e+07,173.54,1.37087e+08,0.760718
adult,weka.Bagging,4.49,7.67826e+07,129.4,1.46265e+08,0.77763
adult,weka.Bagging,7.41,7.71409e+07,165.73,1.52733e+08,0.777302
adult,weka.Bagging,262.2,7.69961e+07,2692.98,2.93263e+08,0.844519
adult,weka.Bagging,317.18,2.27667e+08,2804.29,4.09394e+08,0.845973
adult,weka.Bagging,876.58,4.48445e+08,9817.71,5.52999e+08,0.85664
adult,weka.Bagging,31.49,7.81879e+07,273.31,1.55891e+08,0.760718
adult,weka.Bagging,117.62,3.12766e+08,1266.31,4.68461e+08,0.847836
adult,weka.Bagging,333.5,4.45541e+08,3656.54,6.92104e+08,0.847897
adult,weka.Bagging,125.22,7.98296e+07,1150.42,1.64119e+08,0.760718
adult,weka.Bagging,71.43,1.37913e+08,821.93,3.04326e+08,0.847406
adult,weka.Bagging,1.61,4.71756e+07,23.9,1.34571e+08,0.263605
adult,weka.Bagging,1.79,3.11782e+07,35.52,1.25532e+08,0.778674
adult,weka.Bagging,363.45,3.1639e+08,3436.21,3.99979e+08,0.824782
adult,weka.Bagging,23.69,7.72906e+07,300.02,1.5058e+08,0.773392
adult,weka.Bagging,1455.61,4.51144e+08,15757.3,9.54851e+08,0.855207
adult,weka.Bagging,752.47,4.0147e+08,7505.73,7.73204e+08,0.853425
adult,weka.Bagging,320.12,3.12933e+08,3129.62,4.64808e+08,0.843065
adult,weka.Bagging,169.07,1.2628e+08,1573.85,6.74917e+08,0.850682
adult,weka.Bagging,8.11,7.66024e+07,102.02,1.60701e+08,0.824065
adult,weka.Bagging,1101.1,4.22384e+08,11019.4,5.50652e+08,0.856845
adult,weka.Bagging,1.14,3.14159e+07,14.47,1.28109e+08,0.247205
adult,weka.Bagging,3.87,7.64517e+07,45.93,1.44218e+08,0.252999
adult,weka.Bagging,66.97,7.95555e+07,602.51,1.51903e+08,0.760718
adult,weka.Bagging,20.73,3.06521e+08,303.95,9.53797e+08,0.835654
adult,weka.Bagging,11.11,7.64834e+07,116.81,1.36844e+08,0.760718
adult,weka.Bagging,1.33,9.23685e+06,13.35,1.2164e+08,0.796569
adult,weka.Bagging,4.92,7.69105e+07,152.78,1.48487e+08,0.777794
adult,weka.Bagging,4.52,7.6724e+07,110.74,1.43694e+08,0.777507
adult,weka.Bagging,2366.25,3.71548e+08,25930.7,4.24857e+08,0.820339
adult,weka.Bagging,83.44,7.81758e+07,749.25,1.61756e+08,0.760718
adult,weka.Bagging,4.42,7.66781e+07,76.53,1.62315e+08,0.824147
adult,weka.Bagging,0.98,2.82725e+07,14.97,1.30908e+08,0.824393
adult,weka.Bagging,4.14,7.69804e+07,166.1,1.53563e+08,0.778654
adult,weka.Bagging,119.99,9.52923e+07,1081.76,1.8e+08,0.760718
adult,weka.Bagging,26.52,2.54832e+08,247.53,4.43067e+08,0.850006
adult,weka.Bagging,3.94,7.6604e+07,85.14,1.39927e+08,0.777036
adult,weka.Bagging,4.81,7.18932e+07,70.47,1.6007e+08,0.824147
adult,weka.Bagging,228.77,4.22778e+08,2534.99,6.14507e+08,0.848
adult,weka.Bagging,0.87,3.1383e+07,11.6,1.29562e+08,0.760718
adult,weka.Bagging,3.3,7.64403e+07,41.1,1.43306e+08,0.259899
adult,weka.Bagging,2351.42,4.00517e+08,22650.3,9.60307e+08,0.843577
adult,weka.Bagging,7.75,7.69772e+07,105.23,1.55234e+08,0.824045
adult,weka.Bagging,94.35,3.79811e+08,980.31,7.05641e+08,0.850129
adult,weka.Bagging,6.52,7.70094e+07,160.47,1.47102e+08,0.777589
adult,weka.Bagging,2888.55,4.81673e+08,24486.8,6.46716e+08,0.855084
adult,weka.Bagging,1.96,3.16037e+07,56.18,1.32648e+08,0.777425
adult,weka.Bagging,236.92,1.64901e+08,2219.32,5.20105e+08,0.852258
adult,weka.Bagging,142.55,4.03929e+08,1484.34,8.28162e+08,0.849679
adult,weka.Bagging,3.13,3.1437e+07,30.56,1.276e+08,0.796569
adult,weka.Bagging,842.54,4.35556e+08,8725.31,5.68498e+08,0.856537
adult,weka.Bagging,13.26,7.69999e+07,168.27,1.67189e+08,0.823902
adult,weka.Bagging,2571.99,4.6146e+08,22617.8,6.64427e+08,0.855944
adult,weka.Bagging,4.31,3.155e+07,54.96,1.57235e+08,0.823983
adult,weka.Bagging,2.58,3.06923e+07,23.64,1.43234e+08,0.824086
adult,weka.Bagging,1.66,3.15377e+07,25.05,1.46631e+08,0.823942
adult,weka.Bagging,93,3.1114e+08,1045.95,4.38289e+08,0.847815
adult,weka.Bagging,75.46,3.06348e+08,1068.96,9.5979e+08,0.827976
adult,weka.Bagging,689.7,3.03956e+08,6957.1,9.38443e+08,0.854265
adult,weka.Bagging,533.09,1.6276e+08,5165.5,3.5072e+08,0.844069
adult,weka.Bagging,2211.36,4.02888e+08,19074.4,8.84957e+08,0.842554
adult,weka.Bagging,5.46,7.61984e+07,53.92,1.39279e+08,0.796569
adult,weka.Bagging,7.56,7.64238e+07,81.34,1.33677e+08,0.796569
