% Query:
% SELECT d.name, li.name, ev2.evalue as build_CPU, ev3.evalue as build_mem, ev.evalue as run_CPU, ev4.evalue as run_mem, ev1.evalue as pred_acc
% FROM
% dataset d,
% experiment e,
% learner_application la,
% learner_implementation li,
% evaluation ev,
% evaluation ev1,
% evaluation ev2,
% evaluation ev3,
% evaluation ev4
% WHERE d.did = 28 and
% d.did = e.did and la.laid = e.laid and la.liid = li.liid and
% e.eid = ev.eid and ev2.eid = e.eid and ev3.eid = e.eid and ev4.eid = e.eid and ev2.emiid = 1 and ev3.emiid = 2 and ev4.emiid = 4 and ev.emiid = 3 and ev1.emiid = 6 and e.eid = ev1.eid

@relation query

@attribute name {optdigits}
@attribute name {weka.DecisionTable,weka.NNge,weka.DecisionStump,weka.SMO,weka.MultilayerPerceptron,weka.MultiBoostAB,weka.ConjunctiveRule,weka.Stacking,weka.J48,weka.Decorate,weka.PART,weka.RBFNetwork,weka.ZeroR,weka.BayesNet,weka.SimpleLogistic,weka.Logistic,weka.StackingC,weka.AttributeSelectedClassifier,weka.MultiClassClassifier,weka.NaiveBayes,weka.FilteredClassifier,weka.MultiScheme,weka.NaiveBayesUpdateable,weka.Ridor,weka.Vote,weka.HyperPipes,weka.NBTree,weka.CVParameterSelection,weka.ClassificationViaRegression,weka.LogitBoost,weka.Bagging,weka.LMT,weka.IBk,weka.IB1,weka.OneR,weka.VFI,weka.RacedIncrementalLogitBoost,weka.LWL,weka.RandomForest,weka.RandomTree,weka.REPTree,weka.JRip,weka.AdaBoostM1,weka.RandomCommittee,weka.OrdinalClassClassifier}
@attribute build_CPU numeric
@attribute build_mem numeric
@attribute run_CPU numeric
@attribute run_mem numeric
@attribute pred_acc numeric

@data
optdigits,weka.SMO,51.13,1.46267e+08,7139,9.67812e+08,0.102669
optdigits,weka.SMO,47.7,1.46208e+08,7506,9.51184e+08,0.102669
optdigits,weka.SMO,42.53,9.43292e+07,6035,9.68904e+08,0.102491
optdigits,weka.SMO,52.32,1.22943e+08,7807,9.64664e+08,0.102491
optdigits,weka.SMO,78.37,1.38348e+08,7673,9.53056e+08,0.102669
optdigits,weka.SMO,51.2,9.43064e+07,7085,9.69724e+08,0.102669
optdigits,weka.SMO,54.94,9.33864e+07,8017,9.69188e+08,0.102669
optdigits,weka.SMO,49.4,1.46289e+08,7852,9.695e+08,0.102491
optdigits,weka.SMO,47.7,1.46255e+08,7750,9.7204e+08,0.102669
optdigits,weka.SMO,51.18,9.43239e+07,7448,9.51748e+08,0.102669
optdigits,weka.SMO,49.69,1.30525e+08,8419,9.67096e+08,0.102669
optdigits,weka.SMO,53.49,9.43227e+07,9313,9.5346e+08,0.102669
optdigits,weka.SMO,42.68,1.46257e+08,5898,9.66928e+08,0.102669
optdigits,weka.SMO,46.65,1.38349e+08,7718,9.6706e+08,0.102669
optdigits,weka.SMO,47.65,1.22832e+08,7360,9.5044e+08,0.102135
optdigits,weka.SMO,71.96,1.30538e+08,8061,9.69956e+08,0.102135
optdigits,weka.SMO,59.54,1.46264e+08,8728,9.34232e+08,0.102135
optdigits,weka.SMO,52.17,1.3839e+08,7326,9.56116e+08,0.102135
optdigits,weka.SMO,51.3,1.22921e+08,8122,9.68484e+08,0.102135
optdigits,weka.SMO,47.75,1.46272e+08,8163,9.67008e+08,0.102135
optdigits,weka.SMO,51.81,9.43148e+07,7936,3.98244e+08,0.102135
optdigits,weka.SMO,52.11,9.44052e+07,7892,9.66644e+08,0.102135
optdigits,weka.SMO,53.12,1.22974e+08,9543,9.56684e+08,0.102135
optdigits,weka.SMO,66.36,1.46283e+08,8316,9.5524e+08,0.102135
optdigits,weka.SMO,53.58,9.43031e+07,8152,9.51888e+08,0.102135
optdigits,weka.SMO,49.98,9.42967e+07,7824,9.5586e+08,0.102135
optdigits,weka.SMO,49.16,1.46267e+08,7334,9.68552e+08,0.102135
optdigits,weka.SMO,74.12,9.43483e+07,9231,9.53976e+08,0.102135
optdigits,weka.SMO,53.8,9.43335e+07,8039,9.74296e+08,0.102135
optdigits,weka.SMO,50.43,9.45006e+07,8037,9.67164e+08,0.102135
optdigits,weka.SMO,50.98,9.4283e+07,7061,9.69164e+08,0.102135
optdigits,weka.SMO,48.1,1.46245e+08,7935,9.47176e+08,0.102135
optdigits,weka.SMO,72.53,9.43035e+07,7752,9.68988e+08,0.102135
optdigits,weka.SMO,51.8,1.30319e+08,7567,9.58424e+08,0.102135
optdigits,weka.SMO,50.28,1.30502e+08,7426,9.5776e+08,0.102135
optdigits,weka.SMO,52.62,9.43265e+07,8647,9.64996e+08,0.102135
optdigits,weka.SMO,73,9.43011e+07,9733,9.64576e+08,0.102135
optdigits,weka.SMO,52.86,9.42548e+07,7755,9.5034e+08,0.102135
optdigits,weka.SMO,50.56,9.4329e+07,7777,9.51988e+08,0.102135
optdigits,weka.SMO,64.83,1.46257e+08,6833,9.80204e+08,0.102135
optdigits,weka.SMO,51.5,1.22889e+08,7309,9.51936e+08,0.102135
optdigits,weka.SMO,92.93,1.4621e+08,9755,9.7114e+08,0.102135
optdigits,weka.SMO,52.15,1.30587e+08,6843,9.57476e+08,0.102135
optdigits,weka.SMO,65.1,1.46257e+08,9154,9.5248e+08,0.102135
optdigits,weka.SMO,69.39,1.3835e+08,7846,9.70772e+08,0.102135
optdigits,weka.SMO,75.1,1.22849e+08,7797,9.67256e+08,0.102135
optdigits,weka.SMO,51.68,1.22955e+08,7920,9.71396e+08,0.102135
optdigits,weka.SMO,46.94,9.43372e+07,7435,9.64444e+08,0.102135
optdigits,weka.SMO,50.42,9.43064e+07,6977,9.68452e+08,0.102135
optdigits,weka.SMO,52.85,9.43138e+07,8099,9.65872e+08,0.102135
optdigits,weka.SMO,49.6,9.4291e+07,8926,9.66216e+08,0.102135
optdigits,weka.SMO,50.3,9.43094e+07,7955,9.5256e+08,0.102135
optdigits,weka.SMO,53.14,9.43282e+07,7966,9.53136e+08,0.102135
optdigits,weka.SMO,47.65,1.46203e+08,7377,9.6826e+08,0.102135
optdigits,weka.MultilayerPerceptron,570.42,8.67449e+07,5748,1.72308e+08,0.982562
optdigits,weka.MultilayerPerceptron,485.29,6.52632e+07,4889,1.61752e+08,0.98452
optdigits,weka.MultilayerPerceptron,490.9,8.67438e+07,4882,1.78108e+08,0.98274
optdigits,weka.MultilayerPerceptron,463.84,8.67315e+07,4668,1.59456e+08,0.98452
optdigits,weka.MultilayerPerceptron,466.6,8.67316e+07,4688,1.74144e+08,0.98363
optdigits,weka.MultilayerPerceptron,485.46,6.52651e+07,4885,1.6176e+08,0.983452
optdigits,weka.MultilayerPerceptron,467.33,8.67316e+07,4683,1.60988e+08,0.983808
optdigits,weka.MultilayerPerceptron,486.32,8.67462e+07,4877,1.66532e+08,0.982562
optdigits,weka.MultilayerPerceptron,490.81,6.52635e+07,5051,1.70976e+08,0.982562
optdigits,weka.MultilayerPerceptron,460.18,8.67392e+07,4582,1.81844e+08,0.982562
optdigits,weka.MultilayerPerceptron,495.93,6.52673e+07,4990,1.76904e+08,0.983274
optdigits,weka.MultilayerPerceptron,463.51,8.67302e+07,4633,1.73088e+08,0.983452
optdigits,weka.MultilayerPerceptron,486.7,8.67324e+07,4934,1.70228e+08,0.982562
optdigits,weka.MultilayerPerceptron,515.16,8.67373e+07,5211,1.74636e+08,0.985053
optdigits,weka.MultilayerPerceptron,450.13,6.52707e+07,4484,1.66292e+08,0.982562
optdigits,weka.MultilayerPerceptron,461.63,6.52723e+07,4652,1.82976e+08,0.982562
optdigits,weka.MultilayerPerceptron,488.12,6.5267e+07,4943,1.47452e+08,0.982562
optdigits,weka.MultilayerPerceptron,512.14,8.67488e+07,5167,1.64344e+08,0.982562
optdigits,weka.MultilayerPerceptron,464.61,8.67316e+07,4675,1.59912e+08,0.982562
optdigits,weka.MultilayerPerceptron,495.45,8.67316e+07,4968,1.68092e+08,0.983274
optdigits,weka.MultilayerPerceptron,483.46,6.52659e+07,4802,1.64944e+08,0.981139
optdigits,weka.MultilayerPerceptron,646.5,8.67331e+07,6675,1.6604e+08,0.983274
optdigits,weka.MultilayerPerceptron,524.44,6.5271e+07,5210,1.60752e+08,0.982562
optdigits,weka.MultilayerPerceptron,461.92,8.67314e+07,4644,1.33128e+08,0.983452
optdigits,weka.MultilayerPerceptron,570.52,8.67475e+07,5674,1.67892e+08,0.983452
optdigits,weka.MultilayerPerceptron,461.49,8.67413e+07,4598,1.59364e+08,0.98274
optdigits,weka.MultilayerPerceptron,465.65,6.52638e+07,4656,1.72108e+08,0.982384
optdigits,weka.MultilayerPerceptron,520.9,6.52808e+07,5202,1.72676e+08,0.983452
optdigits,weka.MultilayerPerceptron,497.7,6.5259e+07,4938,1.61168e+08,0.98274
optdigits,weka.MultilayerPerceptron,572.58,6.52619e+07,5694,1.71808e+08,0.98274
optdigits,weka.MultilayerPerceptron,467.66,8.67316e+07,4697,1.70428e+08,0.98274
optdigits,weka.MultilayerPerceptron,493.67,8.67471e+07,4961,1.76712e+08,0.983986
optdigits,weka.MultilayerPerceptron,500.83,8.67414e+07,4973,1.7996e+08,0.982562
optdigits,weka.MultilayerPerceptron,497.3,8.67316e+07,5008,1.66092e+08,0.981139
optdigits,weka.MultilayerPerceptron,482.28,8.67532e+07,4824,1.61636e+08,0.98452
optdigits,weka.MultilayerPerceptron,496.26,6.52588e+07,4988,1.79284e+08,0.984164
optdigits,weka.MultilayerPerceptron,494.12,8.6739e+07,4960,1.66984e+08,0.984164
optdigits,weka.MultilayerPerceptron,461.43,8.67413e+07,4616,1.81188e+08,0.982562
optdigits,weka.MultilayerPerceptron,465.9,6.52637e+07,4639,1.60756e+08,0.981673
optdigits,weka.MultilayerPerceptron,493.93,6.52688e+07,4956,1.75284e+08,0.983096
optdigits,weka.MultilayerPerceptron,532.4,6.5278e+07,5287,1.72072e+08,0.981139
optdigits,weka.MultilayerPerceptron,461.73,6.52669e+07,4728,1.6994e+08,0.981139
optdigits,weka.MultilayerPerceptron,509.79,6.52718e+07,5140,1.67976e+08,0.981139
optdigits,weka.MultilayerPerceptron,524.69,6.43551e+07,5257,1.82092e+08,0.98274
optdigits,weka.MultilayerPerceptron,515.22,6.527e+07,5183,1.68512e+08,0.983096
optdigits,weka.MultilayerPerceptron,537.38,6.52752e+07,5404,1.59864e+08,0.981139
optdigits,weka.MultilayerPerceptron,529.79,8.67494e+07,5380,1.83656e+08,0.983452
optdigits,weka.MultilayerPerceptron,531.99,6.52705e+07,5261,1.66124e+08,0.981139
optdigits,weka.MultilayerPerceptron,460.15,6.528e+07,4629,1.75964e+08,0.981139
optdigits,weka.MultilayerPerceptron,484.26,8.67428e+07,4845,1.61484e+08,0.981139
optdigits,weka.MultilayerPerceptron,507.71,8.67493e+07,5054,1.76284e+08,0.981139
optdigits,weka.MultilayerPerceptron,514.56,8.67397e+07,5201,1.72888e+08,0.981139
optdigits,weka.MultilayerPerceptron,491.5,6.52636e+07,4955,1.61096e+08,0.983096
optdigits,weka.MultilayerPerceptron,494.95,6.52562e+07,5012,1.60156e+08,0.983274
optdigits,weka.MultilayerPerceptron,462.44,8.67493e+07,4814,1.66044e+08,0.98452
optdigits,weka.MultilayerPerceptron,466.75,8.67316e+07,4703,1.63372e+08,0.983452
optdigits,weka.MultilayerPerceptron,473.41,6.52816e+07,4757,1.73476e+08,0.98452
optdigits,weka.MultilayerPerceptron,494.78,6.52636e+07,4960,1.75244e+08,0.983274
optdigits,weka.MultilayerPerceptron,469.73,8.67357e+07,5007,1.7148e+08,0.982562
optdigits,weka.MultilayerPerceptron,506.74,8.67574e+07,5109,1.7172e+08,0.984698
optdigits,weka.MultilayerPerceptron,522.25,6.52672e+07,5283,1.61472e+08,0.983274
optdigits,weka.MultilayerPerceptron,521.78,8.67371e+07,5243,1.7884e+08,0.983274
optdigits,weka.MultilayerPerceptron,506.98,8.67377e+07,5271,1.5764e+08,0.983274
optdigits,weka.MultilayerPerceptron,617.6,8.67319e+07,6165,1.65476e+08,0.985943
optdigits,weka.MultilayerPerceptron,483.17,8.67383e+07,4821,1.67072e+08,0.983452
optdigits,weka.MultilayerPerceptron,484.32,6.43562e+07,4811,1.64716e+08,0.983274
optdigits,weka.MultilayerPerceptron,530,8.67502e+07,5337,1.63096e+08,0.98452
optdigits,weka.MultilayerPerceptron,523.22,6.52796e+07,5210,1.6302e+08,0.983274
optdigits,weka.MultilayerPerceptron,446.65,8.67583e+07,4468,1.70324e+08,0.983274
optdigits,weka.MultilayerPerceptron,516.3,6.52734e+07,5177,1.72896e+08,0.983274
optdigits,weka.MultilayerPerceptron,472.93,6.52762e+07,4965,1.73232e+08,0.983274
optdigits,weka.MultilayerPerceptron,497.89,8.67474e+07,4916,1.7108e+08,0.983274
optdigits,weka.MultilayerPerceptron,518.7,6.52799e+07,5166,1.617e+08,0.983452
optdigits,weka.MultilayerPerceptron,464.27,8.67485e+07,4613,1.66928e+08,0.982562
optdigits,weka.MultilayerPerceptron,503.48,8.67298e+07,5030,1.72668e+08,0.985231
optdigits,weka.MultilayerPerceptron,532.91,6.52704e+07,5347,1.77304e+08,0.984164
optdigits,weka.MultilayerPerceptron,495.75,6.52584e+07,4947,1.5984e+08,0.983986
optdigits,weka.MultilayerPerceptron,505.72,8.67516e+07,5076,1.78452e+08,0.983274
optdigits,weka.MultilayerPerceptron,477.34,8.67341e+07,4750,1.67096e+08,0.982562
optdigits,weka.MultilayerPerceptron,495.54,8.67494e+07,4946,1.60436e+08,0.98452
optdigits,weka.MultilayerPerceptron,464.1,6.52754e+07,4639,1.59608e+08,0.982562
optdigits,weka.MultilayerPerceptron,493.65,8.67316e+07,4959,1.73168e+08,0.982562
optdigits,weka.MultilayerPerceptron,470.41,8.67316e+07,4685,1.68724e+08,0.982562
optdigits,weka.MultilayerPerceptron,495.21,8.67518e+07,4946,1.71804e+08,0.982562
optdigits,weka.MultilayerPerceptron,497.29,8.67384e+07,4973,1.71676e+08,0.982562
optdigits,weka.MultilayerPerceptron,490.81,6.52628e+07,4935,1.59408e+08,0.982562
optdigits,weka.MultilayerPerceptron,485.59,8.67438e+07,4876,1.60064e+08,0.984164
optdigits,weka.MultilayerPerceptron,529.49,8.67456e+07,5301,1.66692e+08,0.982562
optdigits,weka.MultilayerPerceptron,469.44,6.52744e+07,4695,1.68736e+08,0.982562
optdigits,weka.MultilayerPerceptron,466.34,8.67316e+07,4657,1.59616e+08,0.982562
optdigits,weka.MultilayerPerceptron,519.27,8.67416e+07,5310,1.73452e+08,0.982562
optdigits,weka.MultilayerPerceptron,477.97,8.67402e+07,4717,1.78028e+08,0.982562
optdigits,weka.MultilayerPerceptron,479.11,6.52681e+07,4788,1.74156e+08,0.983808
optdigits,weka.MultilayerPerceptron,497.93,8.67316e+07,4976,1.79036e+08,0.983452
optdigits,weka.MultilayerPerceptron,493.19,8.67385e+07,4939,1.68252e+08,0.98452
optdigits,weka.MultilayerPerceptron,527.76,6.52751e+07,5296,1.6048e+08,0.983808
optdigits,weka.MultilayerPerceptron,468.3,8.67556e+07,4684,1.8386e+08,0.984164
optdigits,weka.MultilayerPerceptron,496.93,8.67413e+07,4948,1.60344e+08,0.983808
optdigits,weka.MultilayerPerceptron,566.25,8.67395e+07,5669,1.72928e+08,0.983452
optdigits,weka.MultilayerPerceptron,517.48,8.67465e+07,5160,1.71088e+08,0.984342
optdigits,weka.MultilayerPerceptron,488.18,6.52714e+07,4926,1.8504e+08,0.983452
optdigits,weka.MultilayerPerceptron,467.48,8.67316e+07,4694,1.7048e+08,0.983452
optdigits,weka.MultilayerPerceptron,489.27,8.67487e+07,4956,1.71088e+08,0.983452
optdigits,weka.MultilayerPerceptron,552.69,8.67434e+07,5181,1.56944e+08,0.984342
optdigits,weka.MultilayerPerceptron,471.6,6.52647e+07,4739,1.71128e+08,0.98274
optdigits,weka.MultilayerPerceptron,558.92,8.67442e+07,5568,1.706e+08,0.983452
optdigits,weka.MultilayerPerceptron,537.51,8.67427e+07,5344,1.6634e+08,0.98363
optdigits,weka.MultilayerPerceptron,528.15,6.5268e+07,5141,1.72752e+08,0.983452
optdigits,weka.MultilayerPerceptron,532.26,8.67468e+07,5210,1.60404e+08,0.983452
optdigits,weka.MultilayerPerceptron,466.86,6.52647e+07,4656,1.66236e+08,0.983452
optdigits,weka.MultilayerPerceptron,492.67,8.67535e+07,5000,1.59684e+08,0.983452
optdigits,weka.MultilayerPerceptron,456.1,6.52674e+07,4585,1.61264e+08,0.983452
optdigits,weka.MultilayerPerceptron,497.9,8.67425e+07,4958,1.65756e+08,0.985231
optdigits,weka.MultilayerPerceptron,422.28,8.67498e+07,4217,1.6128e+08,0.983452
optdigits,weka.MultilayerPerceptron,481.89,8.67318e+07,4908,1.54624e+08,0.985053
optdigits,weka.MultilayerPerceptron,509.84,6.52635e+07,5091,1.62352e+08,0.98274
optdigits,weka.MultilayerPerceptron,494.66,6.52635e+07,4964,1.72304e+08,0.983274
optdigits,weka.MultilayerPerceptron,464.84,6.52748e+07,4680,1.68852e+08,0.983808
optdigits,weka.MultilayerPerceptron,524.31,6.52654e+07,5204,1.53276e+08,0.983986
optdigits,weka.MultilayerPerceptron,463.74,8.67316e+07,4645,1.59488e+08,0.983986
optdigits,weka.MultilayerPerceptron,493.64,6.52691e+07,4963,1.66772e+08,0.983452
optdigits,weka.MultilayerPerceptron,512.2,6.5275e+07,5146,1.61464e+08,0.983452
optdigits,weka.MultilayerPerceptron,488.64,6.52642e+07,4818,1.60932e+08,0.983452
optdigits,weka.MultilayerPerceptron,493.56,8.67529e+07,4954,1.62648e+08,0.98452
optdigits,weka.MultilayerPerceptron,480.47,6.52614e+07,4831,1.33464e+08,0.983274
optdigits,weka.MultilayerPerceptron,553.2,6.52608e+07,5569,1.6594e+08,0.983452
optdigits,weka.MultilayerPerceptron,466.28,8.67316e+07,4679,1.66324e+08,0.982918
optdigits,weka.MultilayerPerceptron,567.65,6.5277e+07,5670,1.68144e+08,0.983452
optdigits,weka.MultilayerPerceptron,539.1,8.67436e+07,5318,1.139e+08,0.983452
optdigits,weka.MultilayerPerceptron,489.59,8.67432e+07,5090,1.6768e+08,0.983452
optdigits,weka.MultilayerPerceptron,524.21,8.67468e+07,5227,1.7174e+08,0.983452
optdigits,weka.MultilayerPerceptron,508.47,6.52724e+07,5046,1.79648e+08,0.983452
optdigits,weka.MultilayerPerceptron,565.49,8.67592e+07,5413,1.39072e+08,0.984342
optdigits,weka.MultilayerPerceptron,515.46,6.43556e+07,5043,1.64688e+08,0.98274
optdigits,weka.MultilayerPerceptron,465.94,8.67316e+07,4681,1.39092e+08,0.98452
optdigits,weka.MultilayerPerceptron,469.94,8.67464e+07,4712,1.70332e+08,0.983452
optdigits,weka.MultilayerPerceptron,468.3,8.67365e+07,4677,1.5976e+08,0.984698
optdigits,weka.MultilayerPerceptron,465.73,8.67422e+07,4668,1.78712e+08,0.983808
optdigits,weka.MultilayerPerceptron,467.29,8.67316e+07,4657,1.395e+08,0.984875
optdigits,weka.MultilayerPerceptron,519.14,8.67417e+07,5209,1.77524e+08,0.98274
optdigits,weka.MultilayerPerceptron,466.31,8.67316e+07,4691,1.59292e+08,0.98274
optdigits,weka.MultilayerPerceptron,420.64,8.67317e+07,4201,1.6034e+08,0.98274
optdigits,weka.MultilayerPerceptron,514.45,6.52711e+07,5142,1.67644e+08,0.98274
optdigits,weka.MultilayerPerceptron,517.71,6.52696e+07,5197,1.63304e+08,0.985053
optdigits,weka.MultilayerPerceptron,503.12,8.67454e+07,5037,1.65496e+08,0.983096
optdigits,weka.MultilayerPerceptron,497.88,6.52691e+07,5146,1.60208e+08,0.98274
optdigits,weka.MultilayerPerceptron,462.13,8.67454e+07,4640,1.59424e+08,0.984342
optdigits,weka.MultilayerPerceptron,494.94,8.67386e+07,4973,1.59952e+08,0.98274
optdigits,weka.MultilayerPerceptron,512.75,8.67547e+07,5087,1.77492e+08,0.98274
optdigits,weka.MultilayerPerceptron,534.66,6.52782e+07,5347,1.68596e+08,0.98274
optdigits,weka.MultilayerPerceptron,544.84,8.67308e+07,5507,1.5714e+08,0.98274
optdigits,weka.MultilayerPerceptron,496.97,6.52562e+07,5001,1.708e+08,0.98274
optdigits,weka.MultilayerPerceptron,457.2,8.67316e+07,4587,1.7648e+08,0.983808
optdigits,weka.MultilayerPerceptron,464.23,8.67316e+07,4646,1.66472e+08,0.982384
optdigits,weka.MultilayerPerceptron,531.95,8.67426e+07,5353,1.84632e+08,0.985231
optdigits,weka.MultilayerPerceptron,459.28,6.5256e+07,4612,1.71364e+08,0.982206
optdigits,weka.MultilayerPerceptron,512.22,6.52694e+07,5121,1.85364e+08,0.984698
optdigits,weka.MultilayerPerceptron,491.77,6.52631e+07,4955,1.72024e+08,0.982918
optdigits,weka.MultilayerPerceptron,497.47,8.67475e+07,4949,1.64644e+08,0.982918
optdigits,weka.MultilayerPerceptron,466,6.52606e+07,4656,1.63684e+08,0.984875
optdigits,weka.MultilayerPerceptron,473.15,8.67515e+07,4723,1.56844e+08,0.982384
optdigits,weka.MultilayerPerceptron,487.45,6.52735e+07,4876,1.65628e+08,0.982384
optdigits,weka.MultilayerPerceptron,497.77,6.52712e+07,4981,1.70448e+08,0.982384
optdigits,weka.MultilayerPerceptron,518.46,6.5275e+07,4920,1.79572e+08,0.98452
optdigits,weka.MultilayerPerceptron,525.17,8.67564e+07,5179,1.7456e+08,0.98274
optdigits,weka.MultilayerPerceptron,523.56,8.67674e+07,5447,1.7716e+08,0.982384
optdigits,weka.MultilayerPerceptron,490.65,6.52625e+07,4907,1.76572e+08,0.984342
optdigits,weka.MultilayerPerceptron,520.49,6.52618e+07,5409,1.57288e+08,0.982384
optdigits,weka.MultilayerPerceptron,497.3,8.67465e+07,4980,1.37076e+08,0.982384
optdigits,weka.MultilayerPerceptron,480,6.5264e+07,4851,1.8048e+08,0.982384
optdigits,weka.MultilayerPerceptron,465.62,6.52615e+07,4665,1.6938e+08,0.982384
optdigits,weka.MultilayerPerceptron,492.21,6.52714e+07,4963,1.73188e+08,0.982384
optdigits,weka.MultilayerPerceptron,500.34,8.67492e+07,4951,1.49476e+08,0.98452
optdigits,weka.MultilayerPerceptron,504.63,8.67554e+07,5041,1.69308e+08,0.983452
optdigits,weka.MultilayerPerceptron,495.33,8.67468e+07,4962,1.75068e+08,0.983452
optdigits,weka.MultilayerPerceptron,464.4,8.67316e+07,4677,1.5944e+08,0.983096
optdigits,weka.MultilayerPerceptron,465.47,6.52755e+07,4628,1.6048e+08,0.985409
optdigits,weka.MultilayerPerceptron,431.9,8.67438e+07,4319,1.61124e+08,0.983096
optdigits,weka.MultilayerPerceptron,496.67,6.52726e+07,5025,1.73856e+08,0.98274
optdigits,weka.MultilayerPerceptron,620.55,8.67364e+07,6211,1.59432e+08,0.983452
optdigits,weka.MultilayerPerceptron,574.5,6.52666e+07,5696,1.53844e+08,0.983452
optdigits,weka.MultilayerPerceptron,545.91,8.6749e+07,5316,1.7624e+08,0.983452
optdigits,weka.MultilayerPerceptron,496.37,8.67405e+07,4960,1.71264e+08,0.983452
optdigits,weka.MultilayerPerceptron,468.49,8.67316e+07,4686,1.3322e+08,0.983452
optdigits,weka.MultilayerPerceptron,527.3,8.6742e+07,5294,1.73836e+08,0.983274
optdigits,weka.MultilayerPerceptron,473.23,6.52767e+07,4700,1.64652e+08,0.983452
optdigits,weka.MultilayerPerceptron,494.13,6.52672e+07,4971,1.60976e+08,0.983986
optdigits,weka.MultilayerPerceptron,466.28,8.67316e+07,4660,1.70304e+08,0.983452
optdigits,weka.MultilayerPerceptron,495.25,6.52666e+07,5014,1.86648e+08,0.983452
optdigits,weka.MultilayerPerceptron,493.2,8.67406e+07,4954,1.6088e+08,0.983452
optdigits,weka.MultilayerPerceptron,455.36,6.52523e+07,4604,1.71872e+08,0.983452
optdigits,weka.MultilayerPerceptron,464.35,8.67547e+07,4628,1.55432e+08,0.983452
optdigits,weka.MultilayerPerceptron,502.36,8.67507e+07,5017,1.60464e+08,0.983986
optdigits,weka.MultilayerPerceptron,513.89,6.52648e+07,5138,1.76656e+08,0.98274
optdigits,weka.MultilayerPerceptron,470.79,8.6756e+07,4723,1.6356e+08,0.984875
optdigits,weka.MultilayerPerceptron,457.6,6.52762e+07,4608,1.78772e+08,0.98363
optdigits,weka.MultilayerPerceptron,540.82,6.5268e+07,5418,1.6346e+08,0.983986
optdigits,weka.MultilayerPerceptron,495.75,6.52714e+07,4979,1.62096e+08,0.983986
optdigits,weka.MultilayerPerceptron,556.14,6.52748e+07,5577,1.68972e+08,0.982918
optdigits,weka.MultilayerPerceptron,498.31,8.67331e+07,4977,1.721e+08,0.983808
optdigits,weka.MultilayerPerceptron,541.6,8.67518e+07,5398,1.7438e+08,0.98274
optdigits,weka.MultilayerPerceptron,447.5,8.67425e+07,4514,1.66536e+08,0.98274
optdigits,weka.MultilayerPerceptron,466.49,6.52473e+07,4665,1.59932e+08,0.98274
optdigits,weka.MultilayerPerceptron,520.59,8.67455e+07,5180,1.61064e+08,0.984164
optdigits,weka.MultilayerPerceptron,542.84,8.67366e+07,5456,1.69872e+08,0.985231
optdigits,weka.MultilayerPerceptron,465.84,8.67316e+07,4689,1.52396e+08,0.98274
optdigits,weka.MultilayerPerceptron,533.62,8.6742e+07,5328,1.7424e+08,0.983452
optdigits,weka.MultilayerPerceptron,473.7,6.52742e+07,4759,1.78684e+08,0.98274
optdigits,weka.MultilayerPerceptron,527.95,8.67457e+07,5315,1.658e+08,0.98274
optdigits,weka.MultilayerPerceptron,514.95,6.52737e+07,5175,1.77496e+08,0.98274
optdigits,weka.MultilayerPerceptron,524.12,6.52639e+07,5304,1.619e+08,0.98274
optdigits,weka.MultilayerPerceptron,525.33,6.52672e+07,5216,1.82648e+08,0.98274
optdigits,weka.MultilayerPerceptron,497.78,6.52635e+07,4988,1.61584e+08,0.985409
optdigits,weka.MultilayerPerceptron,462.24,8.67313e+07,4666,1.52692e+08,0.98274
optdigits,weka.MultilayerPerceptron,465.98,8.67316e+07,4772,1.59636e+08,0.984875
optdigits,weka.MultilayerPerceptron,619.1,8.67319e+07,6186,1.801e+08,0.983452
optdigits,weka.MultilayerPerceptron,567.19,6.52685e+07,5642,1.62164e+08,0.984875
optdigits,weka.MultilayerPerceptron,514.81,8.67445e+07,5119,1.72684e+08,0.982384
optdigits,weka.MultilayerPerceptron,595.41,8.67356e+07,5965,1.75376e+08,0.983274
optdigits,weka.MultilayerPerceptron,469.27,8.67316e+07,4670,1.61408e+08,0.983096
optdigits,weka.MultilayerPerceptron,504.26,8.67457e+07,5056,1.48164e+08,0.98274
optdigits,weka.MultilayerPerceptron,458.3,8.67316e+07,4599,1.59776e+08,0.98274
optdigits,weka.MultilayerPerceptron,522.45,8.67454e+07,5250,1.74516e+08,0.98274
optdigits,weka.MultilayerPerceptron,468.13,6.52656e+07,4697,1.66508e+08,0.983452
optdigits,weka.MultilayerPerceptron,498.78,8.67491e+07,4987,1.68936e+08,0.983808
optdigits,weka.MultilayerPerceptron,618.37,8.67344e+07,6145,1.68708e+08,0.98274
optdigits,weka.MultilayerPerceptron,466.61,8.67314e+07,4664,1.52252e+08,0.983096
optdigits,weka.MultilayerPerceptron,472.55,6.5281e+07,4742,1.67968e+08,0.98274
optdigits,weka.MultilayerPerceptron,456.4,8.67314e+07,4595,1.60552e+08,0.98274
optdigits,weka.MultilayerPerceptron,513.14,6.52634e+07,5057,1.60404e+08,0.98274
optdigits,weka.MultilayerPerceptron,504.74,8.67461e+07,5057,1.72912e+08,0.98274
optdigits,weka.MultilayerPerceptron,424.84,8.67319e+07,4207,1.59436e+08,0.98274
optdigits,weka.MultilayerPerceptron,505.61,6.52686e+07,5080,1.67612e+08,0.984164
